==29908== NVPROF is profiling process 29908, command: runnable.exe
==29908== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==29908== Profiling application: runnable.exe
==29908== Profiling result:
==29908== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg","Total"
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gld_transactions_per_request","Global Load Transactions Per Request",12.806250,12.806250,12.806250
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gst_transactions_per_request","Global Store Transactions Per Request",8.000000,8.000000,8.000000
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"shared_store_transactions","Shared Store Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"shared_load_transactions","Shared Load Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"local_load_transactions","Local Load Transactions",1024,1024,1024
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"local_store_transactions","Local Store Transactions",512,512,512
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gld_transactions","Global Load Transactions",4098,4098,4098
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gst_transactions","Global Store Transactions",1024,1024,1024
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"sysmem_read_transactions","System Memory Read Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"sysmem_write_transactions","System Memory Write Transactions",5,5,5
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"l2_read_transactions","L2 Read Transactions",2086,2086,2086
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"l2_write_transactions","L2 Write Transactions",1549,1549,1549
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"local_hit_rate","Local Hit Rate",50.000000%,50.000000%,50.000000%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gld_requested_throughput","Requested Global Load Throughput",6.550242GB/s,6.550242GB/s,6.550242GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gst_requested_throughput","Requested Global Store Throughput",3.275121GB/s,3.275121GB/s,3.275121GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gld_throughput","Global Load Throughput",9.825363GB/s,9.825363GB/s,9.825363GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gst_throughput","Global Store Throughput",6.550242GB/s,6.550242GB/s,6.550242GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"local_memory_overhead","Local Memory Overhead",28.571429%,28.571429%,28.571429%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"tex_cache_hit_rate","Unified Cache Hit Rate",30.000000%,30.000000%,30.000000%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"l2_tex_read_hit_rate","L2 Hit Rate (Texture Reads)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"tex_cache_throughput","Unified Cache Throughput",9.825363GB/s,9.825363GB/s,9.825363GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",13.100484GB/s,13.100484GB/s,13.100484GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",9.825363GB/s,9.825363GB/s,9.825363GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"l2_read_throughput","L2 Throughput (Reads)",13.343560GB/s,13.343560GB/s,13.343559GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"l2_write_throughput","L2 Throughput (Writes)",9.908521GB/s,9.908521GB/s,9.908520GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"sysmem_write_throughput","System Memory Write Throughput",32.751210MB/s,32.751210MB/s,32.751005MB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"local_load_throughput","Local Memory Load Throughput",6.550242GB/s,6.550242GB/s,6.550242GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"local_store_throughput","Local Memory Store Throughput",3.275121GB/s,3.275121GB/s,3.275121GB/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gld_efficiency","Global Memory Load Efficiency",66.666667%,66.666667%,66.666667%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"gst_efficiency","Global Memory Store Efficiency",50.000000%,50.000000%,50.000000%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"tex_cache_transactions","Unified Cache Transactions",1536,1536,1536
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"flop_count_sp","Floating Point Operations(Single Precision)",49152,49152,49152
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",4096,4096,4096
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",20480,20480,20480
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",4096,4096,4096
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",4096,4096,4096
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"inst_executed","Instructions Executed",7488,7488,7488
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"inst_issued","Instructions Issued",7595,7595,7595
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",8.596221%,8.596221%,8.596221%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",15.964200%,15.964200%,15.964200%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",58.410805%,58.410805%,58.410805%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"stall_other","Issue Stall Reasons (Other)",7.237487%,7.237487%,7.237487%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",5.872856%,5.872856%,5.872856%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.655407%,0.655407%,0.655407%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","inverse_avg_pooling_monolithic(float*, float*, float*, int, int, int, int, int, int, int)",1,"inst_fp_32","FP Instructions(Single)",37888,37888,37888
