==20996== NVPROF is profiling process 20996, command: runnable.exe
==20996== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==20996== Profiling application: runnable.exe
==20996== Profiling result:
==20996== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg","Total"
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"inst_bit_convert","Bit-Convert Instructions",4096,4096,4096
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"inst_control","Control-Flow Instructions",5120,5120,5120
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"inst_compute_ld_st","Load/Store Instructions",70458,70458,70458
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"inst_misc","Misc Instructions",22504,22504,22504
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"issue_slots","Issue Slots",6450,6450,6450
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"cf_issued","Issued Control-Flow Instructions",409,409,409
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"cf_executed","Executed Control-Flow Instructions",409,409,409
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"ldst_issued","Issued Load/Store Instructions",2569,2569,2569
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"ldst_executed","Executed Load/Store Instructions",2425,2425,2425
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"atomic_transactions","Atomic Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",840,840,840
"NVIDIA GeForce MX250 (0)","matrix_transpose_product_shared(float*, float*, float*, int, int, int, int)",1,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.021498%,0.021498%,0.021498%
