==23532== NVPROF is profiling process 23532, command: runnable.exe
==23532== Profiling application: runnable.exe
==23532== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,KB,,,,,
403.219980,3.937000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",28
403.221000,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",29
403.231277,3.839000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",29
403.232500,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",30
403.242732,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",30
403.243800,11.400000,,,,,,,,,,,,,"cudaLaunchKernel",31
403.254604,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",31
403.255600,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",32
403.265836,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",32
403.267100,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",33
403.277515,3.841000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",33
403.278700,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",34
403.288939,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",34
403.290100,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",35
403.300459,3.872000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",35
403.301500,11.200000,,,,,,,,,,,,,"cudaLaunchKernel",36
403.311915,3.936000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",36
403.313100,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",37
403.323499,3.839000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",37
403.324300,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",38
403.334730,3.905000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",38
403.335800,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",39
403.346507,3.839000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",39
403.347100,11.200000,,,,,,,,,,,,,"cudaLaunchKernel",40
403.357450,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",40
403.358700,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",41
403.369258,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",41
403.370000,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",42
403.380266,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",42
403.381400,13.500000,,,,,,,,,,,,,"cudaLaunchKernel",43
403.394121,3.841000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",43
403.395400,11.400000,,,,,,,,,,,,,"cudaLaunchKernel",44
403.406922,3.903000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",44
403.407200,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",45
403.417641,3.872000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",45
403.418700,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",46
403.429129,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",46
403.430200,11.300000,,,,,,,,,,,,,"cudaLaunchKernel",47
403.440809,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",47
403.441900,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",48
403.452169,3.871000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",48
403.453400,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",49
403.463816,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",49
403.464900,11.200000,,,,,,,,,,,,,"cudaLaunchKernel",50
403.475720,3.936000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",50
403.476500,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",51
403.486760,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",51
403.488000,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",52
403.498696,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",52
403.499500,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",53
403.509832,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",53
