==22600== NVPROF is profiling process 22600, command: runnable.exe
==22600== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==22600== Profiling application: runnable.exe
==22600== Profiling result:
==22600== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg","Total"
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gst_inst_8bit",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gst_inst_16bit",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gst_inst_32bit",2400,2400,2400,2400
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gst_inst_64bit",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gst_inst_128bit",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"prof_trigger_00",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"prof_trigger_01",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"prof_trigger_02",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"prof_trigger_03",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"prof_trigger_04",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"prof_trigger_05",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"prof_trigger_06",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"prof_trigger_07",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"warps_launched",114,114,114,114
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"inst_issued0",151488,151488,151488,151488
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"inst_issued1",131919,131919,131919,131919
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"inst_issued2",16701,16701,16701,16701
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"inst_executed",164898,164898,164898,164898
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"thread_inst_executed",4314000,4314000,4314000,4314000
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"not_predicated_off_thread_inst_executed",4108200,4108200,4108200,4108200
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"active_cycles",79488,79488,79488,79488
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"active_warps",2321326,2321326,2321326,2321326
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"global_load",20460,20460,20460,20460
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"global_store",93,93,93,93
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"generic_load",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"generic_store",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"inst_executed_in_trap",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"active_cycles_in_trap",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"local_store",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"local_load",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_load",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_store",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"inst_executed_shared_atom_cas",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_atom",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"global_atom_cas",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"atom_count",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gred_count",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"divergent_branch",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"branch",5880,5880,5880,5880
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_ld_bank_conflict",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_st_bank_conflict",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_ld_transactions",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_st_transactions",0,0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"active_cycles_pm",79472,79472,79472,79472
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"active_warps_pm",2322748,2322748,2322748,2322748
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"elapsed_cycles_pm",93267,93267,93267,93267

==22600== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"inst_per_warp","Instructions per warp",1446.473684,1446.473684,1446.473684
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"branch_efficiency","Branch Efficiency",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"warp_execution_efficiency","Warp Execution Efficiency",81.755085%,81.755085%,81.755085%
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",77.854947%,77.854947%,77.854947%
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"inst_replay_overhead","Instruction Replay Overhead",0.002565,0.002565,0.002565
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gld_transactions_per_request","Global Load Transactions Per Request",14.232747,14.232747,14.232747
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gst_transactions_per_request","Global Store Transactions Per Request",8.838710,8.838710,8.838710
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_store_transactions","Shared Store Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"shared_load_transactions","Shared Load Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"local_load_transactions","Local Load Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"local_store_transactions","Local Store Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gld_transactions","Global Load Transactions",291202,291202,291202
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"gst_transactions","Global Store Transactions",822,822,822
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"sysmem_read_transactions","System Memory Read Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"sysmem_write_transactions","System Memory Write Transactions",5,5,5
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"l2_read_transactions","L2 Read Transactions",90677,90677,90677
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"l2_write_transactions","L2 Write Transactions",835,835,835
"NVIDIA GeForce MX250 (0)","convolution_forNOutChannels(float*, float*, float*, int, int, int, int, int, int, int, int, int, int)",1,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
