==24336== NVPROF is profiling process 24336, command: runnable.exe
==24336== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==24336== Profiling application: runnable.exe
==24336== Profiling result:
==24336== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg","Total"
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_write_transactions","L2 Write Transactions",107,107,107
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"local_hit_rate","Local Hit Rate",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"gld_requested_throughput","Requested Global Load Throughput",2.612406GB/s,2.612406GB/s,2.612405GB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"gst_requested_throughput","Requested Global Store Throughput",1.306203GB/s,1.306203GB/s,1.306202GB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"gld_throughput","Global Load Throughput",2.619372GB/s,2.619372GB/s,2.619372GB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"gst_throughput","Global Store Throughput",1.309686GB/s,1.309686GB/s,1.309686GB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"tex_cache_hit_rate","Unified Cache Hit Rate",50.000000%,50.000000%,50.000000%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_tex_read_hit_rate","L2 Hit Rate (Texture Reads)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"tex_cache_throughput","Unified Cache Throughput",2.619372GB/s,2.619372GB/s,2.619372GB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",2.619372GB/s,2.619372GB/s,2.619372GB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",1.309686GB/s,1.309686GB/s,1.309686GB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_read_throughput","L2 Throughput (Reads)",2.981626GB/s,2.981626GB/s,2.981625GB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_write_throughput","L2 Throughput (Writes)",1.490813GB/s,1.490813GB/s,1.490812GB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"sysmem_read_throughput","System Memory Read Throughput",14.267217MB/s,14.267217MB/s,14.266771MB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"sysmem_write_throughput","System Memory Write Throughput",71.336087MB/s,71.336087MB/s,71.335641MB/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"gld_efficiency","Global Memory Load Efficiency",99.734043%,99.734043%,99.734043%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"gst_efficiency","Global Memory Store Efficiency",99.734043%,99.734043%,99.734043%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"tex_cache_transactions","Unified Cache Transactions",188,188,188
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_sp","Floating Point Operations(Single Precision)",750,750,750
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",750,750,750
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_executed","Instructions Executed",744,744,744
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_issued","Instructions Issued",816,816,816
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",8.155783%,8.155783%,8.155783%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",17.693002%,17.693002%,17.693002%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_memory_dependency","Issue Stall Reasons (Data Request)",28.255672%,28.255672%,28.255672%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_other","Issue Stall Reasons (Other)",3.581106%,3.581106%,3.581106%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",36.570852%,36.570852%,36.570852%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.584454%,0.584454%,0.584454%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_fp_32","FP Instructions(Single)",750,750,750
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_fp_64","FP Instructions(Double)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_integer","Integer Instructions",14250,14250,14250
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_bit_convert","Bit-Convert Instructions",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_control","Control-Flow Instructions",750,750,750
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_compute_ld_st","Load/Store Instructions",2250,2250,2250
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_misc","Misc Instructions",4500,4500,4500
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"issue_slots","Issue Slots",792,792,792
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"cf_issued","Issued Control-Flow Instructions",48,48,48
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"cf_executed","Executed Control-Flow Instructions",48,48,48
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"ldst_issued","Issued Load/Store Instructions",378,378,378
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"ldst_executed","Executed Load/Store Instructions",168,168,168
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"atomic_transactions","Atomic Transactions",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",188,188,188
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",2.401573%,2.401573%,2.401573%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"stall_not_selected","Issue Stall Reasons (Not Selected)",2.757558%,2.757558%,2.757558%
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",94,94,94
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"NVIDIA GeForce MX250 (0)","matrix_dot_product(float*, float*, float*, int, int)",1,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
