==30360== NVPROF is profiling process 30360, command: runnable.exe
==30360== Profiling application: runnable.exe
==30360== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,KB,,,,,
406.098615,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",28
406.101000,14.200000,,,,,,,,,,,,,"cudaLaunchKernel",29
406.113815,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",29
406.115900,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",30
406.128182,5.089000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",30
406.130400,13.800000,,,,,,,,,,,,,"cudaLaunchKernel",31
406.142806,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",31
406.144900,13.800000,,,,,,,,,,,,,"cudaLaunchKernel",32
406.157846,5.056000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",32
406.159400,24.100000,,,,,,,,,,,,,"cudaLaunchKernel",33
406.182613,5.089000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",33
406.184100,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",34
406.196405,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",34
406.198700,13.800000,,,,,,,,,,,,,"cudaLaunchKernel",35
406.210869,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",35
406.213100,14.000000,,,,,,,,,,,,,"cudaLaunchKernel",36
406.225493,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",36
406.227800,14.300000,,,,,,,,,,,,,"cudaLaunchKernel",37
406.240692,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",37
406.242700,13.800000,,,,,,,,,,,,,"cudaLaunchKernel",38
406.255380,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",38
406.257200,14.500000,,,,,,,,,,,,,"cudaLaunchKernel",39
406.270068,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",39
406.272300,14.300000,,,,,,,,,,,,,"cudaLaunchKernel",40
406.284852,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",40
406.287200,14.000000,,,,,,,,,,,,,"cudaLaunchKernel",41
