==2052== NVPROF is profiling process 2052, command: runnable.exe
==2052== Profiling application: runnable.exe
==2052== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,ms,,,,,,,,B,B,,,,,
740.632976,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",29
740.636700,0.020700,,,,,,,,,,,,,"cudaLaunchKernel",30
740.654575,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",30
740.658400,0.020900,,,,,,,,,,,,,"cudaLaunchKernel",31
740.676431,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",31
740.680300,0.021500,,,,,,,,,,,,,"cudaLaunchKernel",32
740.698318,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",32
740.702900,0.023000,,,,,,,,,,,,,"cudaLaunchKernel",33
740.722638,0.009280,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",33
740.727100,0.023900,,,,,,,,,,,,,"cudaLaunchKernel",34
740.747086,0.009215,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",34
740.752100,0.020900,,,,,,,,,,,,,"cudaLaunchKernel",35
740.770573,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",35
740.774000,0.054300,,,,,,,,,,,,,"cudaLaunchKernel",36
740.822637,0.009279,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",36
740.829500,0.021800,,,,,,,,,,,,,"cudaLaunchKernel",37
740.848172,0.009280,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",37
740.852300,0.023200,,,,,,,,,,,,,"cudaLaunchKernel",38
740.870444,0.009215,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",38
740.876700,0.021700,,,,,,,,,,,,,"cudaLaunchKernel",39
740.894827,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",39
740.899500,0.020200,,,,,,,,,,,,,"cudaLaunchKernel",40
740.916075,0.009247,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",40
740.920800,0.023300,,,,,,,,,,,,,"cudaLaunchKernel",41
740.941003,0.009247,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",41
740.945200,0.021200,,,,,,,,,,,,,"cudaLaunchKernel",42
740.963434,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",42
740.967500,0.020600,,,,,,,,,,,,,"cudaLaunchKernel",43
740.985290,0.009215,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",43
740.989200,0.020600,,,,,,,,,,,,,"cudaLaunchKernel",44
741.007017,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",44
741.010900,0.020800,,,,,,,,,,,,,"cudaLaunchKernel",45
741.028809,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",45
741.032600,0.020700,,,,,,,,,,,,,"cudaLaunchKernel",46
741.049672,0.009153,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",46
741.054200,0.021800,,,,,,,,,,,,,"cudaLaunchKernel",47
741.072585,0.009151,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",47
741.077100,0.020200,,,,,,,,,,,,,"cudaLaunchKernel",48
741.094056,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",48
741.098300,0.020600,,,,,,,,,,,,,"cudaLaunchKernel",49
741.115496,0.009215,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",49
741.120000,0.026100,,,,,,,,,,,,,"cudaLaunchKernel",50
741.137959,0.009152,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",50
741.147800,0.053800,,,,,,,,,,,,,"cudaLaunchKernel",51
741.181223,0.009151,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",51
741.203700,0.033000,,,,,,,,,,,,,"cudaLaunchKernel",52
741.231142,0.009183,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",52
741.238000,0.025600,,,,,,,,,,,,,"cudaLaunchKernel",53
741.257189,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",53
741.264700,0.021600,,,,,,,,,,,,,"cudaLaunchKernel",54
741.283333,0.009152,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",54
741.288000,0.023700,,,,,,,,,,,,,"cudaLaunchKernel",55
741.307716,0.009120,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",55
741.314600,0.022400,,,,,,,,,,,,,"cudaLaunchKernel",56
741.332740,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",56
741.338100,0.026900,,,,,,,,,,,,,"cudaLaunchKernel",57
741.361348,0.009279,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",57
741.366000,0.021600,,,,,,,,,,,,,"cudaLaunchKernel",58
741.384323,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",58
741.388600,0.020900,,,,,,,,,,,,,"cudaLaunchKernel",59
741.406467,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",59
741.410500,0.021000,,,,,,,,,,,,,"cudaLaunchKernel",60
