==20724== NVPROF is profiling process 20724, command: runnable.exe
==20724== Profiling application: runnable.exe
==20724== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,B,,,,,
457.920852,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",29
457.924100,17.300000,,,,,,,,,,,,,"cudaLaunchKernel",30
457.939732,9.664000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",30
457.942200,16.700000,,,,,,,,,,,,,"cudaLaunchKernel",31
457.956404,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",31
457.959600,16.500000,,,,,,,,,,,,,"cudaLaunchKernel",32
457.973395,9.665000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",32
457.977000,31.700000,,,,,,,,,,,,,"cudaLaunchKernel",33
458.005843,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",33
458.009600,18.500000,,,,,,,,,,,,,"cudaLaunchKernel",34
458.025715,9.664000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",34
458.029000,18.000000,,,,,,,,,,,,,"cudaLaunchKernel",35
458.044115,9.599000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",35
458.047900,23.100000,,,,,,,,,,,,,"cudaLaunchKernel",36
458.068018,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",36
458.071800,18.900000,,,,,,,,,,,,,"cudaLaunchKernel",37
458.087570,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",37
458.091700,31.600000,,,,,,,,,,,,,"cudaLaunchKernel",38
458.120145,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",38
458.124200,18.500000,,,,,,,,,,,,,"cudaLaunchKernel",39
458.139953,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",39
458.143500,17.800000,,,,,,,,,,,,,"cudaLaunchKernel",40
458.158416,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",40
458.162300,30.700000,,,,,,,,,,,,,"cudaLaunchKernel",41
458.190224,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",41
458.194000,20.400000,,,,,,,,,,,,,"cudaLaunchKernel",42
458.210128,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",42
458.215700,45.200000,,,,,,,,,,,,,"cudaLaunchKernel",43
458.233231,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",43
458.263700,49.700000,,,,,,,,,,,,,"cudaLaunchKernel",44
458.302734,9.696000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",44
458.315300,31.100000,,,,,,,,,,,,,"cudaLaunchKernel",45
458.341262,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",45
458.347400,17.400000,,,,,,,,,,,,,"cudaLaunchKernel",46
458.362701,9.664000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",46
458.365400,13.700000,,,,,,,,,,,,,"cudaLaunchKernel",47
458.377933,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",47
458.379500,27.600000,,,,,,,,,,,,,"cudaLaunchKernel",48
458.401229,9.663000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",48
458.408100,19.800000,,,,,,,,,,,,,"cudaLaunchKernel",49
458.424300,9.568000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",49
458.431300,31.800000,,,,,,,,,,,,,"cudaLaunchKernel",50
458.454732,9.664000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",50
458.464800,25.900000,,,,,,,,,,,,,"cudaLaunchKernel",51
458.485035,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",51
458.491700,14.600000,,,,,,,,,,,,,"cudaLaunchKernel",52
458.504747,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",52
458.506900,12.800000,,,,,,,,,,,,,"cudaLaunchKernel",53
458.518474,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",53
458.520200,41.900000,,,,,,,,,,,,,"cudaLaunchKernel",54
458.561610,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",54
458.562900,26.200000,,,,,,,,,,,,,"cudaLaunchKernel",55
458.582314,9.599000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",55
458.590400,23.800000,,,,,,,,,,,,,"cudaLaunchKernel",56
